Square;LifeSquare;KitchenSquare;m_sq;Price
-0.42417365;-0.6371404;-0.7128568;-0.47094837;159768.11
-0.6380484;-0.6371404;-0.7128568;1.2580956;244785.34
0.19824791;-0.6371404;2.223127;0.32276392;256062.64
1.2755162;0.91935325;1.2444657;-0.2094612;285617.0
2.027516;-0.6371404;1.2444657;-2.0751786;116942.67
-0.8009345;-0.6371404;0.2658044;-0.28298557;147558.66
-1.2395778;-0.6371404;-0.7128568;-1.0353084;87672.25
0.44034687;0.052436158;0.2658044;0.53258115;291543.72
-0.56894076;0.55520487;-0.7128568;-1.1151285;113909.1
0.2546526;2.2793968;-0.7128568;0.5462462;277487.62
0.18830153;-0.6371404;0.75513506;0.7042657;283929.0
-1.3829169;-0.6371404;-0.7128568;0.73356545;151234.77
0.27958772;1.8270553;-0.7128568;0.54992366;279806.7
1.6789875;-0.6371404;-0.7128568;0.33917078;371273.34
-0.06327469;-0.41565874;0.2658044;1.2914808;303235.47
-0.07433651;-0.83304983;0.75513506;-0.027139591;210993.97
-1.2026407;-0.6371404;-0.7128568;0.9214659;174927.4
-1.0147157;0.47175667;1.2444657;-1.5857967;71623.36
-0.38600945;-0.8309024;-0.7128568;-0.13960503;182589.23
0.75903857;3.398501;-0.7128568;-0.56908184;220634.92
-0.38858604;0.51591796;-0.7128568;0.5707658;226498.47
1.4442974;1.9251736;0.2658044;1.9433353;518952.66
-0.698304;-0.6371404;2.223127;-0.6876154;131734.38
-0.4000335;-0.73381764;0.2658044;0.36408517;212786.0
0.22287981;0.8845174;-0.7128568;1.1055009;317296.3
-0.37133288;-0.8060621;-0.7128568;0.07307747;196840.66
0.11391621;0.9977581;-0.7128568;-0.113113984;217623.92
-0.33738026;-0.6371404;1.2444657;0.91571486;252509.33
1.2668637;0.786801;-0.7128568;0.7226136;377637.06
-1.223607;-0.6371404;-0.7128568;1.9417554;217166.69
0.41004613;-0.5446084;2.223127;0.1779495;260696.94
1.2021028;1.2845173;1.2444657;0.1145413;312582.47
-0.9336821;-0.6371404;-0.7128568;1.8441623;245086.42
-0.052480202;-0.4519922;0.75513506;0.3080149;235829.33
-1.1100507;-0.6371404;0.75513506;-1.1909419;86504.5
-0.46911022;-0.6371404;-0.7128568;0.20772189;198011.16
-0.8717497;-0.6371404;1.2444657;-0.1829535;148218.8
-0.079829834;-0.7790878;1.2444657;-2.0704007;69623.75
-0.9546676;-0.6371404;-0.22352624;1.7978003;240474.06
-0.39689663;-0.8146586;-0.7128568;-0.33052155;170057.6
0.28196082;-0.0052770586;1.2444657;1.0485957;318473.1
-0.07112169;2.228002;1.2444657;-1.8722898;83530.83
2.0395484;3.367567;0.75513506;0.5389203;422342.0
-0.67594594;0.6505529;-0.7128568;-0.90024173;121120.32
0.39204115;0.8052055;-0.7128568;-0.5667799;200074.8
-0.8507716;0.17453273;-0.7128568;-0.23816156;146735.67
0.20475952;-0.21384571;1.2444657;0.72953737;287236.88
-0.18908042;-0.87906736;0.2658044;1.6941278;317648.06
-1.3605187;-0.6371404;-0.7128568;1.0095208;164242.22
1.4447095;1.1742052;1.2444657;0.3256371;351842.0
1.7354065;-0.6371404;-0.7128568;-0.8357946;246515.98
0.11492853;-0.5690908;0.2658044;1.72473;352568.94
-0.41041887;-0.7556442;-0.7128568;0.40091032;214247.75
-1.3199385;-0.60266507;-0.7128568;-0.6887918;98209.09
-0.8659081;-0.6371404;-0.7128568;-0.9258039;110488.25
0.3795329;-0.131323;1.7337962;-0.17351922;230571.12
-0.48961192;-0.6371404;-0.22352624;1.4332248;269750.78
3.1321917;-0.6371404;1.2444657;0.2592426;471833.78
0.3119592;1.0723127;-0.7128568;0.479892;277001.78
-0.88033956;-0.6371404;0.75513506;0.6501171;190128.11
-0.48174316;-0.6371404;1.7337962;-1.7296201;80924.21
1.4172294;0.81727946;1.2444657;1.0838599;427613.4
0.7711761;0.3801326;0.2658044;0.52319336;317621.44
3.848534;-0.6371404;-0.7128568;-1.3524148;271919.88
0.020557571;-0.3899798;0.75513506;0.10520348;226946.81
-0.092728816;-0.58356345;0.2658044;0.77964085;265166.53
0.4922481;3.0698369;1.2444657;-0.47945398;212894.55
0.9936467;0.77131474;0.75513506;-1.5315899;144214.56
-0.95482457;-0.6371404;0.75513506;-0.16468835;143701.48
-0.113542914;-0.6371404;-0.7128568;-0.6275368;167325.62
-0.8713476;-0.6371404;0.75513506;-0.07375196;153834.16
0.12379767;-0.39596912;-0.7128568;0.25855374;245634.4
-1.1891162;-0.6371404;-0.7128568;0.92307913;176216.75
1.5514958;0.862669;1.2444657;-0.8879031;231715.75
1.2062622;0.9901014;1.2444657;0.28550836;329629.78
0.33871824;-0.13171002;-0.7128568;-0.65928656;189803.02
1.4073886;1.1376964;1.2444657;0.41647837;358291.0
1.2496448;0.94836915;1.2444657;1.2959219;432885.12
1.534448;-0.6371404;-0.7128568;-1.2374953;194044.7
-0.7685709;-0.6371404;0.2658044;0.57270217;195372.31
0.058087606;-0.35657874;-0.22352624;0.83503664;282265.5
1.138518;-0.23059139;-0.7128568;-1.262389;175224.05
0.7121875;3.3029108;1.2444657;0.09776194;275893.4
-0.6631725;0.45605406;-0.7128568;-1.2329971;103156.27
2.8314543;-0.47468013;-0.7128568;-1.3503505;232649.03
-0.77771527;-0.6371404;-0.7128568;0.6773669;200197.97
-0.07467003;-0.48041838;0.75513506;-0.30127144;192023.08
-0.53598124;-0.5453859;-0.7128568;0.8154389;228754.92
-0.07579936;2.2139592;-0.7128568;0.9751306;280144.8
0.16116093;-0.6371404;2.223127;1.3320997;328346.44
0.15663956;-0.6371404;0.2658044;1.1548187;314720.38
-0.5410836;-0.87445575;-0.7128568;0.91584927;234193.34
0.47244248;0.791388;-0.7128568;-0.2917827;227018.83
0.66749996;0.09494413;0.2658044;-0.1377566;252481.9
-0.8327656;-0.6371404;-0.7128568;-0.9244905;112163.695
-0.35806453;-0.6728983;-0.7128568;0.3196726;213253.61
-0.49991575;-0.6371404;0.2658044;-1.4235389;98597.56
1.3449264;1.871643;-0.7128568;-0.68948185;241580.02
-0.8436589;-0.6371404;-0.22352624;-0.9741105;109064.58
0.0023027728;1.633298;-0.7128568;-1.8048652;90303.664
0.489032;0.6358108;-0.22352624;0.3985621;284538.75
-0.5780098;-0.59295434;-0.7128568;-0.11202318;171474.19
1.4910716;-0.6371404;-0.7128568;-0.0330351;317960.34
-0.82257473;-0.73704344;1.2444657;-0.80729944;118784.92
1.0896679;1.0507466;1.2444657;0.06187593;299475.88
0.3372524;0.13633807;-0.7128568;-0.59068626;195101.05
-1.2378296;-0.6371404;-0.7128568;-0.008781263;131821.75
-1.0808554;-0.6371404;-0.7128568;0.29868093;156960.72
1.4948095;-0.6371404;-0.7128568;-0.97380656;219945.3
-1.1371962;-0.6371404;-0.7128568;-0.6082436;111685.96
0.91533077;2.295937;-0.7128568;-0.49950287;235829.14
-0.17671162;-0.6371404;-0.22352624;0.80192924;259358.66
1.4937137;-0.6371404;-0.7128568;0.12818132;334978.0
0.29576662;1.1886176;-0.7128568;0.5600305;281911.7
0.03403093;-0.6244904;-0.7128568;-1.5366851;110407.14
0.20870866;-0.6788521;2.223127;1.6885135;359978.75
-0.9843191;-0.6371404;-0.7128568;0.4681676;172546.86
-1.0262673;-0.6371404;0.2658044;1.137219;201105.75
0.35190976;0.39287326;0.2658044;1.4726616;358359.06
-0.66253877;0.6567877;-0.7128568;3.4912233;367188.5
-0.72516745;-0.6371404;0.2658044;-0.57174695;136599.44
-0.9263247;-0.6371404;-0.22352624;-0.03222247;152187.75
0.45257705;0.03044062;1.2444657;0.9566111;326881.16
-0.057166837;-0.70080614;-0.7128568;-0.89768565;151658.78
-0.8925896;-0.6371404;-0.7128568;0.719267;192605.56
-0.30308765;-0.6371404;-0.7128568;-0.1053532;190269.33
0.5022116;0.40257248;-0.7128568;-0.7604658;190404.2
0.55050594;-0.6371404;-0.7128568;-0.04140977;252748.66
0.27792904;-0.17385663;1.2444657;1.6247764;362498.3
0.50591063;-0.42452103;2.223127;-0.98315215;172294.23
-0.77472335;0.22543168;-0.7128568;-1.1290463;104065.3
-0.8234689;-0.6371404;0.2658044;-0.40487444;139769.89
-0.69487655;-0.8446718;-0.7128568;-0.7156622;130372.03
-0.4668793;-0.6371404;-0.7128568;-0.2751955;169061.67
2.1779444;-0.6371404;1.2444657;1.3850725;535019.8
-0.76775306;-0.75058144;-0.7128568;-0.82201123;120802.2
-0.7415042;-0.6371404;1.2444657;-1.420202;89770.95
-0.6238958;-0.6371404;-0.7128568;-1.1139604;111544.89
2.7659338;2.4462883;3.2017882;1.0422423;548502.06
-0.022847783;-0.7215025;0.2658044;-0.43057013;186176.67
-1.0011718;-0.6371404;-0.7128568;-0.44170424;127291.38
-0.15220569;-0.20808521;-0.7128568;0.1943637;220566.06
0.5727385;3.1573331;-0.7128568;-0.8369441;187685.61
-1.0052963;-0.6371404;0.2658044;0.54737943;174686.6
0.40605536;-0.30249247;2.223127;-1.6009312;118193.49
-0.4639028;-0.6371404;-0.7128568;-1.0459329;122731.01
-0.7758651;-0.6371404;1.2444657;-1.4339871;87752.11
-0.43689564;-0.83598226;-0.7128568;0.42061338;213374.17
-1.0357416;-0.6371404;-0.22352624;-1.1504363;91587.375
1.1356972;1.000827;1.2444657;0.024185661;299099.16
0.32894012;0.084464036;-0.22352624;-0.009924372;240055.28
4.6356244;-0.6371404;-0.7128568;0.18554117;571939.94
0.50523674;2.8862371;-0.7128568;-0.7082471;194853.33
0.5400394;3.2877061;-0.7128568;-0.37936532;223995.67
0.52783227;2.5638402;-0.7128568;-0.513688;212146.97
-0.1834451;-0.4277652;0.75513506;0.3097246;225954.55
-1.3555826;-0.6371404;-0.7128568;1.0834453;167674.27
1.4944948;-0.6371404;3.6911187;-1.1490991;201620.86
1.7540728;1.5822912;1.2444657;0.514842;396428.62
-1.4485302;-0.6371404;-0.7128568;0.683016;143671.42
0.1364291;-0.097903535;-0.22352624;1.7336106;355550.7
-0.8743442;-0.6371404;0.75513506;0.40950578;178332.83
0.48515058;0.5080128;-0.22352624;0.14472358;263489.88
-1.3743985;-0.6371404;-0.7128568;0.40765542;138976.88
-1.0047324;-0.6371404;1.2444657;0.39206105;167249.61
0.41536286;-0.5087783;-0.7128568;-0.5443798;203189.64
1.2834939;0.7585292;-0.7128568;-1.0404627;203281.34
1.1702732;1.1785139;1.2444657;2.8762767;578599.06
-0.20510282;-0.6371404;-0.7128568;-1.1242651;129395.96
-0.4751177;-0.85996366;-0.7128568;0.29502827;202813.92
0.5225595;3.1549776;-0.7128568;-0.52375126;211011.47
-0.719407;-0.14617586;-0.7128568;-0.65687656;132276.34
2.2943068;1.9016368;1.7337962;1.468486;556931.56
1.3074311;0.73666406;1.2444657;2.3188338;541113.94
-0.74035436;-0.6371404;-0.7128568;0.7901584;209463.78
-0.20510282;-0.6371404;-0.7128568;-1.1638093;126778.8
1.3923808;-0.6371404;-0.7128568;-0.5727516;256057.84
0.4321911;0.95233995;-0.7128568;0.6714671;302065.28
0.2147565;-0.20267326;1.2444657;0.94544035;304424.4
-0.8718242;-0.6371404;0.2658044;-1.4004983;85910.69
-0.40061408;-0.39288443;-0.22352624;1.5561116;286385.56
-0.8760908;-0.6371404;-0.7128568;-0.79563314;116642.984
0.41446286;-0.6371404;-0.7128568;-1.0630019;161579.39
1.3267866;-0.6371404;-0.7128568;-0.90178967;219229.78
0.69934195;0.7788359;-0.7128568;-0.78253627;198786.78
-0.15704307;-0.56627727;-0.7128568;-0.31397116;186016.22
-0.048128586;1.733721;-0.7128568;-1.3993883;117125.29
-0.5540334;-0.8242184;-0.7128568;-0.30712432;161696.55
0.38137454;1.1537509;-0.7128568;-0.35905397;215962.34
-1.1505651;-0.5506931;1.2444657;1.0991462;187595.52
0.82361114;0.94172597;-0.7128568;1.1782287;380399.28
1.0758892;1.2297412;1.2444657;0.48908994;339097.72
-1.059063;-0.6371404;-0.22352624;0.82431567;183299.62
-0.73843306;-0.6371404;0.2658044;0.13487862;174131.62
-1.0191109;0.18398944;-0.7128568;-0.93583214;102579.54
-1.3906016;-0.6371404;-0.22352624;0.95131725;159174.12
0.7032264;0.636185;-0.7128568;0.09438375;274959.7
-0.6297592;-0.6658454;-0.7128568;-1.1176289;111077.695
0.25899076;-0.84537184;1.7337962;-0.2976581;213171.14
-0.40986457;-0.7847204;-0.7128568;0.34650248;210941.17
-0.90991473;-0.6371404;-0.7128568;-0.7208595;118665.85
-0.85957885;-0.6371404;-0.7128568;0.13927129;165590.0
-1.2124559;-0.6371404;-0.7128568;2.1567755;227781.1
-0.1198408;0.6083695;0.2658044;5.085524;556053.8
-0.94179726;-0.6371404;-0.7128568;0.40670547;172895.11
0.25291815;-0.49141294;1.2444657;-0.71539426;180835.67
0.38341755;2.737883;1.2444657;-1.0197434;163606.11
0.50884277;0.09568098;0.2658044;-0.009155519;252551.95
1.309741;0.17429623;-0.7128568;-0.8838957;220188.64
-0.60606873;-0.72872233;-0.7128568;0.091967545;181258.56
0.16743469;2.5293183;-0.7128568;1.2376637;321927.4
1.6022094;1.010249;-0.7128568;-0.9396448;228688.14
0.006404781;-0.59650767;0.75513506;0.15316391;229334.58
2.2046416;3.0065594;0.75513506;0.3364274;411403.7
-0.76412255;-0.6371404;0.2658044;0.9358224;215199.97
2.2450411;-0.6371404;1.2444657;0.78374916;468793.6
-0.26465335;-0.27692688;-0.7128568;0.00405194;199937.1
-0.56014293;-0.9012282;-0.7128568;0.8911763;231043.12
1.1375294;-0.23059139;1.7337962;1.638816;454899.88
-1.3391476;-0.6371404;-0.7128568;-1.2297637;75185.195
-0.24532518;-0.6371404;1.2444657;1.7471753;315065.66
-0.9819344;-0.6371404;-0.7128568;-0.72611076;114585.58
1.1799108;0.9052304;1.2444657;1.7969666;474801.1
-0.26735145;-0.07625782;-0.7128568;-1.677221;90834.35
0.5187076;3.3799853;-0.7128568;-1.3062667;146247.61
-0.53532225;-0.8661757;-0.7128568;-1.6129053;86152.625
-0.60164535;-0.6807829;-0.7128568;-0.9822701;120069.42
-0.8237416;-0.08808973;-0.7128568;-0.66173804;126331.37
0.9736967;0.9388795;-0.22352624;0.74031794;354181.9
-0.9965557;-0.6371404;1.2444657;0.9919082;196898.98
-0.68588996;-0.6371404;0.2658044;0.18581082;180753.78
-0.71018916;0.37753716;0.75513506;-0.87038547;121076.586
-0.82893753;0.2814069;1.2444657;-0.9000741;113622.43
-0.8824372;-0.6371404;0.2658044;2.0134938;259391.8
0.4859487;-0.43220255;-0.7128568;-0.8040367;185993.47
1.4758596;-0.6371404;-0.7128568;-0.9407327;222487.64
-0.91091555;-0.6371404;0.75513506;0.57338095;183701.39
-0.5957758;-0.8649479;-0.7128568;-0.6784012;137784.61
-0.99577487;-0.6371404;-0.7128568;0.5352378;174876.69
1.7644979;-0.6371404;-0.7128568;-0.6654002;266819.38
0.40540218;-0.6371404;-0.7128568;-0.23913382;227019.19
-0.47753417;-0.82288647;-0.7128568;-0.49850368;154979.5
1.2032247;1.1894652;-0.7128568;-1.1444831;189413.45
-1.3989226;-0.6371404;-0.7128568;-1.3789585;66831.99
3.729304;2.5493205;4.66978;-1.7666252;203176.23
-0.21939825;-0.6535016;0.75513506;0.9961482;268419.7
-0.030423611;-0.61466503;0.2658044;0.50212187;251121.67
-1.2258223;-0.6371404;-0.7128568;0.3599978;148583.38
-1.0113394;-0.6371404;-0.7128568;0.8689425;189637.73
1.4661499;2.1105566;-0.7128568;0.1720691;337543.44
1.2600365;1.2234116;1.2444657;2.0147927;505200.88
-0.69294095;-0.6371404;0.2658044;-0.6349006;134933.0
-0.38462925;-0.64089304;-0.7128568;0.6415758;231223.86
0.6647289;0.62130135;-0.7128568;-0.8514853;191083.11
0.036399763;-0.37867478;1.2444657;-0.00675404;220064.28
0.5489993;2.9888144;-0.7128568;-1.3770958;141566.64
0.23810726;0.66788614;-0.7128568;-0.46384233;199206.14
0.37304947;0.632789;-0.7128568;0.24662481;263422.66
0.097844906;-0.6050056;0.2658044;0.23740399;242139.84
-0.46007708;-0.7250481;-0.22352624;0.07336262;190558.75
-1.0212536;-0.6371404;0.75513506;0.9813279;194129.14
0.3889758;0.6286835;-0.7128568;-0.011919632;244045.72
0.5813008;0.30598977;0.2658044;-0.27175805;235531.25
0.67489344;0.68564236;1.7337962;0.8515213;338046.66
-0.4830687;-0.6371404;-0.7128568;-0.96016264;126993.23
2.240697;1.9148189;-0.7128568;-1.3690327;207384.98
1.050485;1.0195202;0.75513506;0.3268056;321728.16
-0.09084298;-0.59935033;0.75513506;-1.6819179;96083.99
-0.958412;-0.6371404;1.7337962;-0.97431004;103615.18
0.36940184;0.2915222;0.2658044;0.16191556;256447.4
1.5357668;1.2541269;-0.7128568;-0.6052635;260724.33
0.6653878;0.66839933;0.2658044;-0.32795215;236026.45
-0.46179083;-0.9195021;-0.7128568;-0.38186696;162939.62
-0.095987834;-0.42409423;0.75513506;2.2075295;362893.56
-1.3195215;-0.6371404;-0.7128568;0.76010513;157767.95
-0.5544634;-0.92838234;-0.7128568;0.28720877;196329.38
0.39600158;3.0811465;-0.7128568;-0.43148524;211084.22
0.1216825;0.7592947;-0.7128568;0.70682627;278441.84
-0.20510282;-0.6371404;-0.7128568;-0.24305402;187717.25
0.53984857;1.7582932;0.75513506;-0.67671645;199316.89
-0.9227458;-0.6371404;-0.22352624;0.3013972;169122.5
0.51660734;2.8839245;1.2444657;-0.64151305;200961.5
-0.20510282;-0.6371404;-0.7128568;4.5135417;502523.56
-0.45626056;-0.7840745;-0.7128568;0.13976178;194848.69
-0.8304542;-0.6371404;-0.7128568;-1.3516381;90020.305
1.7254478;-0.6371404;-0.7128568;-1.0202613;225785.88
-1.1154966;-0.6371404;0.75513506;0.7001838;172668.42
1.3274063;0.67055345;2.7124577;0.67324275;377848.75
-0.8869857;-0.6371404;0.75513506;-0.011691049;155930.4
-0.75708157;0.008087563;-0.7128568;-0.48829743;139283.31
-1.2365305;-0.6371404;-0.7128568;2.2105262;227251.86
-0.533818;-0.6371404;1.7337962;-0.5214091;150362.36
-0.7559437;-0.744197;-0.7128568;-0.019122908;164582.08
0.98347396;-0.6371404;-0.7128568;-0.87599367;204794.52
-0.69803286;-0.6371404;-0.7128568;1.853728;271737.1
-0.043674693;-0.6034772;0.75513506;0.52440757;251609.02
-0.25496963;-0.08457954;-0.7128568;-0.12635322;192125.2
1.1711965;1.2811764;1.2444657;1.1385261;409862.4
0.87153274;-0.6371404;0.75513506;-0.38841665;243329.9
-1.3563542;-0.6371404;-0.7128568;0.9581376;162556.84
0.6199324;1.154951;0.75513506;-0.95953;179678.14
-0.052873302;-0.6652099;0.2658044;0.33343217;237568.67
0.2980379;-0.59900564;1.2444657;1.4990045;354879.4
2.0350566;0.23916152;-0.7128568;-1.6741207;163885.58
-0.9377136;-0.6371404;-0.22352624;0.45371532;175551.45
-1.2681427;-0.9315435;-0.7128568;5.960448;381912.16
-1.0673282;-0.12668252;-0.7128568;-0.73643535;109578.0
-1.1398546;-0.6371404;-0.7128568;0.5608453;164306.31
0.1251845;0.11105857;-0.7128568;0.6984919;278126.8
1.808735;0.48855153;-0.7128568;-1.1737663;212527.42
-0.5727481;-0.6371404;-0.7128568;0.5560466;210510.45
0.48184222;2.8396285;-0.7128568;-1.0057896;169309.88
-1.2076226;-0.6371404;-0.22352624;-0.05956605;131695.45
3.425228;-0.6371404;-0.7128568;0.44830954;521829.56
-0.7181163;0.5864702;-0.7128568;-0.9967185;113780.47
-0.20510282;-0.6371404;-0.7128568;-0.9462433;141178.0
-0.6370664;-0.6371404;-0.7128568;-0.006283313;173498.19
0.33210862;1.6084594;-0.7128568;-1.57646;117647.46
-0.94540477;-0.6371404;0.2658044;0.6569556;185002.95
-1.0770769;-0.6371404;-0.22352624;1.0893675;194054.38
-0.6744092;-0.6371404;1.2444657;0.5414045;201374.61
0.5650226;-0.6371404;-0.7128568;-0.94277155;178456.97
0.073316984;-0.35953298;1.2444657;1.0653067;300291.3
2.7781997;2.852451;1.2444657;0.8761959;527497.25
0.379313;0.95814836;-0.7128568;0.69654506;299589.22
-0.36326405;-0.6371404;-0.7128568;-0.62670666;153591.55
-0.8856721;-0.6371404;-0.7128568;0.002373597;156736.45
-0.52276367;-0.6371404;0.2658044;0.3627985;203194.4
-1.0476947;-0.6371404;-0.7128568;0.68876857;177899.5
-1.3168232;-0.6371404;-0.7128568;1.4375308;185878.38
1.2105178;1.0458055;1.2444657;0.15288128;316947.16
-0.99227774;-0.01653249;-0.7128568;0.9544159;195474.3
-0.05329864;-0.5483419;0.75513506;-1.8557729;85164.83
-0.74609214;0.15597509;-0.7128568;-0.42603004;143287.02
1.1915603;1.0955074;1.2444657;-0.0005772569;300585.25
-0.8870978;-0.6371404;0.75513506;-0.16218266;148273.58
0.44131413;3.3994932;-0.7128568;-1.2747718;145700.62
-0.062328137;-0.68161726;1.7337962;-1.1082205;136794.58
0.03571115;-0.6371404;0.2658044;-0.02262856;218879.94
-0.9623652;0.15608628;-0.7128568;-0.8900839;107566.055
-1.2848866;-0.6371404;-0.7128568;0.3388039;143121.97
-0.23381603;-0.7458499;-0.7128568;-0.49944532;169080.53
0.1627914;0.63733286;-0.7128568;0.46727574;264107.88
-0.89110374;-0.6371404;-0.7128568;-1.1721164;96769.33
-0.7674347;-0.6371404;-0.22352624;-0.11585311;158613.12
1.3541793;-0.6371404;-0.7128568;-0.81952107;228906.02
-0.28425145;-0.715872;-0.7128568;-0.08623338;192762.0
-0.8609245;-0.6371404;0.2658044;1.0887631;214312.16
-1.0517508;-0.6371404;-0.7128568;-0.7544031;109553.13
-0.43222308;-0.6371404;-0.7128568;-1.2027144;114606.94
-0.33681548;-0.42174554;-0.7128568;-0.6152417;155776.94
0.025022358;-0.31238794;0.75513506;0.7588832;273916.56
-0.20510282;-0.6371404;-0.7128568;-1.581865;99110.58
0.037810516;-0.18598062;-0.7128568;-1.03267;146652.39
-0.053568963;-0.67847914;-0.22352624;-2.0174975;73902.15
0.33607674;0.3054274;-0.7128568;-0.5732457;196401.95
-0.08380117;-0.17189327;0.75513506;0.36982107;237699.8
-0.23676586;1.3944168;1.2444657;0.95134205;263892.5
-0.94013566;-0.6371404;-0.22352624;1.2020032;212498.64
0.76491344;1.1536628;-0.7128568;-1.4282708;145337.73
0.35564023;2.7667432;-0.7128568;-1.1042935;155654.66
2.0022516;-0.6371404;-0.7128568;0.81860536;451714.47
0.2559032;-0.28393227;0.2658044;2.6846666;441313.84
-0.9721666;-0.6371404;0.2658044;0.57357734;178673.36
-0.919603;0.062848255;-0.7128568;-0.6425275;122075.43
-0.6246957;-0.6371404;0.2658044;-1.5048238;89333.64
-0.098769195;-0.6734825;0.2658044;0.87523353;271197.2
-0.96903485;-0.6371404;-0.7128568;-0.35500768;133446.61
1.3083433;0.8838447;-0.7128568;-0.87502956;221008.45
0.018790448;-0.40456796;0.2658044;-0.31871408;196626.88
1.2362965;0.35774747;1.7337962;0.0812344;311756.2
2.7054667;-0.6371404;-0.7128568;-1.6074027;193885.92
0.87111896;-0.35596034;2.223127;-1.1389217;175447.67
0.3246976;-0.6371404;-0.7128568;-0.811922;177116.34
0.98081857;1.3029594;0.2658044;1.3911949;415251.34
0.27681786;-0.30946067;-0.7128568;-0.43865713;203425.98
-0.0900145;0.0672377;-0.7128568;-0.42211217;182752.5
-0.41939947;-0.9147566;-0.7128568;0.10289731;195258.53
0.7347733;3.0710702;1.2444657;-1.3107935;154478.31
0.41469517;2.854089;-0.7128568;-0.4844557;207953.75
-1.2277615;-0.6371404;-0.7128568;-0.45384318;113310.33
0.5343217;3.102766;-0.7128568;-0.64428025;201704.64
1.3358153;0.87058187;0.2658044;1.1425852;425905.8
-0.68428636;-0.6371404;0.2658044;0.2836332;186290.42
-0.4717451;-0.6986803;-0.7128568;1.0053691;245818.05
-0.61092234;-0.8086323;-0.7128568;0.4989194;204126.84
-0.4484172;1.2981697;-0.7128568;-0.31389678;167878.02
1.208696;0.8062481;1.2444657;0.49167022;350021.38
0.9194505;-0.7146895;1.7337962;0.79241323;354283.38
-0.5187684;-0.6371404;-0.7128568;-0.07408535;177675.2
2.6591008;-0.6371404;-0.7128568;-1.3356022;227866.34
1.4832762;0.8378492;-0.7128568;-0.2253117;297390.7
0.96120983;0.934449;0.75513506;0.29174402;311640.06
-0.30832115;1.0738032;-0.7128568;-0.951856;135862.02
-0.9519098;-0.6371404;0.2658044;-0.31192186;136624.16
2.220618;2.7718272;1.2444657;0.6652218;452351.03
0.41528898;-0.5087783;2.223127;-0.9464667;170957.4
0.22431085;0.89564836;-0.7128568;0.095543906;240824.1
